title,type,titlereleased,image_landscape,image_portrait,rating,quality,actors,director,category,imdb,runtime,netflixid,date_released,description,language
My Name Is Vendetta ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/mynameisvendetta.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/mynameisvendetta.jpeg,TV-MA,,"Alessandro Gassmann, Remo Girone, Marcello Mazzarella",Cosimo Gomez,"Action, Crime, Drama",,90 min,81458368,2022-11-30,"When enemies from the past kill his wife and brother-in-law, a former mafia enforcer and his daughter flee to Milan to plot their revenge.",Italian
My Next Guest with David Letterman and Shah Rukh Khan,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZdoj5gxzqI3uzmkXdyeUxIMmRK_gG6baeXpjwVTrHVMAiNyl75yO8hW8U_bbMD7l69bDQ1ZiNwN2Y0AUs7U73PU0bftTNy5OYtA5_zs7algDYl_KZsuXLpEgG09pQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZdoj5gxzqI3uzmkXdyeUxIMmRK_gG6baeXpjwVTrHVMAiNyl75yO8hW8U_bbMD7l69bDQ1ZiNwN2Y0AUs7U73PU0bftTNy5OYtA5_zs7algDYl_KZsuXLpEgG09pQ.jpg,TV-PG,SuperHD,"Shah Rukh Khan, David Letterman",Michael Steed,,,61 minutes,81121023,2019-10-25,"""King of Bollywood"" Shah Rukh Khan opens up about his rise to fame, his family and his billions of fans as he and Dave meet up in Mumbai and New York.",English
My Next Guest with David Letterman and Volodymyr Zelenskyy,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/mynextguestwithdavidlettermanandvolodymyrzelenskyy.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/mynextguestwithdavidlettermanandvolodymyrzelenskyy.jpeg,TV-MA,,"David Letterman, Volodymyr Zelenskyy",Michael Steed,Talk-Show,,44 mins,81644272,2022-12-12,"David Letterman journeys to Kyiv, Ukraine, for a stirring, personal and in-depth conversation with President Volodymyr Zelenskyy.",English
My Octopus Teacher ,Movie,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/myoctopusteacher.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/myoctopusteacher.jpeg,TV-G,SuperHD,N/A,"Pippa Ehrlich, James Reed",Documentary,,85 min,81045007,2020-09-07,"A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.",English
My Own Man,Movie,2015,https://occ-0-116-114.1.nflxso.net/art/52d6d/d9f6f3989a528b2641c152aaccf4c8890ab52d6d.jpg,https://occ-0-116-114.1.nflxso.net/art/52d6d/d9f6f3989a528b2641c152aaccf4c8890ab52d6d.jpg,TV-MA,SuperHD,David Sampliner,David Sampliner,,6.4/10,82 minutes,80011848,2015-03-06,"When a man discovers he will be the father to a boy, his fear and insecurities send him on an emotional, humorous quest for his own manhood.",English
My Step Dad: The Hippie ,Movie,2018,https://www.whats-on-netflix.com/wp-content/uploads/covers/mystepdadthehippie.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/mystepdadthehippie.jpeg,TV-MA,SuperHD,"Onur Buldu, Mahir Ipek, Derya Karadas, Onur Atilla",Meltem Bozoflu,Comedy,,99 min,81314934,2020-10-09,"When three adult siblings meet the offbeat man who their widowed mom fawns over, they take drastic actions to stop them from ever getting married.",Turkish
My Stupid Boss,Movie,2016,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVLZEKumJiHvkBelKmy0LiwUwbkDT7U2uJXZubeF6tIXRt8LalRVLajC9YW7XZXEJowfZlLru7q0fSEUQpFitHxl9TTA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVLZEKumJiHvkBelKmy0LiwUwbkDT7U2uJXZubeF6tIXRt8LalRVLajC9YW7XZXEJowfZlLru7q0fSEUQpFitHxl9TTA.jpg,TV-G,SuperHD,"Bunga Citra Lestari, Reza Rahadian, Alex Abbad, Bront Palarae",Upi Avianto,,7.2/10,106 minutes,81260652,2020-04-23,"After moving to Kuala Lumpur, Diana lands a secretary job at an ironworks owned by her husband's old college friend, possibly the world's worst boss.",Indonesian
My Stupid Boss 2,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRofAFFPvM38keMZgzqY80fJncXIMphGCpWupGHrzXpssOfRsyTYEll32rR2L85cnMkKVxYSNIF63RaPoxTVdrjcSDGt.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRofAFFPvM38keMZgzqY80fJncXIMphGCpWupGHrzXpssOfRsyTYEll32rR2L85cnMkKVxYSNIF63RaPoxTVdrjcSDGt.jpg,TV-14,SuperHD,"Reza Rahadian, Bunga Citra Lestari, Chew Kin Wah, Atikah Suhaime",Upi Avianto,,6.6/10,94 minutes,81260653,2020-04-23,"Having driven away many of his employees, Bossman and three of his long-suffering workers try to find cheap labor in Vietnam but find trouble instead.",Indonesian
My Suicide,Movie,2009,https://occ-0-116-114.1.nflxso.net/art/8db40/9a25d7bd3e400841945f12d582e6e4f4be98db40.jpg,https://occ-0-116-114.1.nflxso.net/art/8db40/9a25d7bd3e400841945f12d582e6e4f4be98db40.jpg,TV-MA,SuperHD,"Gabriel Sunday, David Carradine, Mariel Hemingway, Brooke Nevin",David Lee Miller,,7.2/10,110 minutes,70114948,2018-10-01,"In this coming-of-age dramedy, a 17-year-old media geek draws attention when he announces his plans to kill himself on camera for a class project.",English
My Travel Buddy 2,Movie,2018,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbcJS9QjUlJ312AuHsqr-n31HJlCZTFT0BWvJB7cYA0W6HdZvgyafBDkSNHLMsa9P2wnM7PuXR8ALIIMKHuB2Y0J4bIXHk--1w.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbcJS9QjUlJ312AuHsqr-n31HJlCZTFT0BWvJB7cYA0W6HdZvgyafBDkSNHLMsa9P2wnM7PuXR8ALIIMKHuB2Y0J4bIXHk--1w.jpg,TV-MA,SuperHD,"Oğuzhan Koç, İbrahim Büyükak, Ezgi Eyüboğlu, Olgun Toker",Bedran Güzel,,5.9/10,111 minutes,81132439,2019-09-20,"When struggling singer Onur decides to return to his old job, incurable klutz Şeref organizes a surprise tour full of pitfalls and mishaps.",Turkish
My Village People ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/myvillagepeople.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/myvillagepeople.jpeg,TV-14,,"Akah Nnani, Sophie Alakija, Venita Akpofure",Niyi Akinmolayan,"Comedy, Fantasy",,134 mins,81591158,2022-07-22,A selfish womanizer finds himself in bubbling hot water after his reckless lifestyle accidentally attracts the attention of a coven of witches.,English
My Way,Movie,2016,https://occ-0-114-116.1.nflxso.net/art/ecfc0/d5c5ab96e704804a4e7dd0b6038d90bb5b0ecfc0.jpg,https://occ-0-114-116.1.nflxso.net/art/ecfc0/d5c5ab96e704804a4e7dd0b6038d90bb5b0ecfc0.jpg,TV-14,SuperHD,"Silvio Berlusconi, Alan Friedman",Antongiulio Panizzi,,6.3/10,100 minutes,80148275,2016-11-08,"Former Italian prime minister Silvio Berlusconi opens up about his life, including his sex scandals, corruption trials, and friendship with Putin.",English
My Wife and I,Movie,2017,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSKy_zvfr3Dj9FhuB51T86OhIWpCY5CC8FISuzsqGZJVjQVoekN0xXbiIMjXF8rKllWQuic1EQDX9OK7ZZ7jPz-4oBt3.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSKy_zvfr3Dj9FhuB51T86OhIWpCY5CC8FISuzsqGZJVjQVoekN0xXbiIMjXF8rKllWQuic1EQDX9OK7ZZ7jPz-4oBt3.jpg,TV-MA,SuperHD,"Ramsey Nouah, Omoni Oboli, Dorcas Shola Fapson, Sambasa Nzeribe",Bunmi Ajakaiye,,3.4/10,100 minutes,81172757,2019-12-13,"When a couple leaning toward divorce meets with a pastor for counseling, an unexpected development shakes up their marriage.",English
My Wonderful Life ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/mywonderfullife.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/mywonderfullife.jpeg,TV-MA,,"Agata Buzek, Jacek Braciak, Adam Woronowicz",Lukasz Grzegorzek,"Comedy, Drama, Romance",,99 min,81284726,2022-02-28,An unhappily married woman fights to keep her multigenerational family together as she tries to stop an anonymous blackmailer from exposing her secret.,Polish
Myriam Fares: The Journey ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/myriamfaresthejourney.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/myriamfaresthejourney.jpeg,TV-14,,Myriam Fares,Myriam Fares,"Music, Documentary",,71 mins,81423607,2021-06-03,"From pregnancy to album preparations, Lebanese singer and ""Queen of the Stage"" Myriam Fares documents her experiences with her family while in lockdown.",Arabic
Naam Shabana,Movie,2017,https://occ-0-114-116.1.nflxso.net/art/c73ec/e223ce6ef87a3ad05da7c9c99959afee858c73ec.jpg,https://occ-0-114-116.1.nflxso.net/art/c73ec/e223ce6ef87a3ad05da7c9c99959afee858c73ec.jpg,TV-14,SuperHD,"Taapsee Pannu, Akshay Kumar, Manoj Bajpayee, Prithviraj Sukumaran",Shivam Nair,,6.3/10,140 minutes,80177776,2018-08-28,"A fiery young woman accepts help from a spy agency to avenge her lover's murder. In return, she must prove herself as one of their top recruits.",Hindi
Nafsi ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/nafsi.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nafsi.jpeg,TV-MA,,"Catherine Kamau, Mumbi Maina, Alfred Munyua",Reuben Odanga,Drama,,137 min,81635743,2022-11-18,"After she and her husband struggle to conceive, a woman asks her best friend to be her surrogate — which ultimately puts their friendship in jeopardy.

",English
Nail Bomber: Manhunt ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/nailbombermanhunt.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nailbombermanhunt.jpeg,TV-MA,,N/A,Daniel Vernon,Documentary,,72 mins,81184731,2021-05-26,"This documentary examines the 1999 London bombings that targeted Black, Bangladeshi and gay communities, and the race to find the far-right perpetrator.",English
Nairobby ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/nairobby.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nairobby.jpeg,TV-MA,,"Lorna Lemi, Jeritah Mwake, Neville Ignatius, Sanchez Ombasa, Moses Gathoga, Martin Ndichu",Jennifer Gatero,"Thriller, Drama",,77 mins,81614292,2022-08-05,"After successfully pulling off a heist, six university students live a life on the run as jealously and greed put their friendships to the test.",Swahili
Nairobi Half Life ,Movie,2012,https://www.whats-on-netflix.com/wp-content/uploads/covers/nairobihalflife.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nairobihalflife.jpeg,TV-MA,,"Joseph Wairimu, Olwenya Maina, Shix Kapyenga",David \'Tosh\' Gitonga,Drama,,96 min,70266071,2022-10-21,"Young Mwas leaves his rural home in Kenya and sets out for the capital Nairobi, determined to succeed as an actor despite his family's misgivings.",Swahili
Naked,Movie,2017,https://occ-0-116-114.1.nflxso.net/art/270d4/02a243de78c510b4742d806a3125cb4cfab270d4.jpg,https://occ-0-116-114.1.nflxso.net/art/270d4/02a243de78c510b4742d806a3125cb4cfab270d4.jpg,TV-14,SuperHD,"Marlon Wayans, Regina Hall, Dennis Haysbert, Loretta Devine",Michael Tiddes,,5.4/10,96 minutes,80142058,2017-08-11,"Rob's madly in love and about to be married. Unfortunately, he's also naked, stuck in an elevator and caught in a time loop.",English
Namaste Wahala ,Movie,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/namastewahala.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/namastewahala.jpeg,TV-14,SuperHD,"Ini Dima Okojie, Ruslaan Mumtaz, Richard Mofe-Damijo, Joke Silva",Hamisha Daryani Ahuja,Romance,,106 min,81397313,2021-02-14,An interracial romance hits humorous and heart-wrenching hiccups as the couple's parents fight tooth and nail against their relationship.,English
Naomi and Ely's No Kiss List,Movie,2015,https://occ-0-116-114.1.nflxso.net/art/199ac/830a84a6e21cb8c615659125e6839f3812a199ac.jpg,https://occ-0-116-114.1.nflxso.net/art/199ac/830a84a6e21cb8c615659125e6839f3812a199ac.jpg,TV-MA,SuperHD,"Victoria Justice, Pierson Fode, Matthew Daddario, Ryan Ward",Kristin Hanggi,,5.5/10,90 minutes,80079470,2015-11-18,"Naomi and her gay best friend, Ely, have been inseparable since childhood, but their bond faces its biggest test yet when they fall for the same guy.",English
Nappily Ever After,Movie,2018,https://occ-0-116-114.1.nflxso.net/art/cb165/b9b362e0617000d837b5b88717d569dee56cb165.jpg,https://occ-0-116-114.1.nflxso.net/art/cb165/b9b362e0617000d837b5b88717d569dee56cb165.jpg,TV-MA,SuperHD,"Sanaa Lathan, Ricky Whittle, Lynn Whitfield, Lyriq Bent",Haifaa Al-Mansour,,6.4/10,98 minutes,80189630,2018-09-21,"When a perfectionist ad exec experiences a romantic setback, she embarks on a journey of self-discovery that begins with a dramatic hair makeover.",English
Nasha Natasha ,Movie,2016,https://www.whats-on-netflix.com/wp-content/uploads/covers/nashanatasha.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nashanatasha.jpeg,TV-PG,SuperHD,Natalia Oreiro,Martín Sastre,"Documentary, Biography, Music",,100 min,81226736,2020-08-06,Concert and behind-the-scenes footage capture life on tour for Uruguayan sensation Natalia Oreiro as she performs for packed crowds throughout Russia.,Spanish
Natalia Valdebenito: El especial,Movie,2018,https://occ-0-116-114.1.nflxso.net/art/b6b27/87f40836dba07b24bb2b0c213bf994441b1b6b27.jpg,https://occ-0-116-114.1.nflxso.net/art/b6b27/87f40836dba07b24bb2b0c213bf994441b1b6b27.jpg,TV-MA,SuperHD,Natalia Valdebenito,"Raúl Campos, Jan Suter",,5.2/10,68 minutes,80192063,2018-03-02,"A Chilean comedian fuses activism with irreverence for a stand-up set filled with jokes about misogyny, reproductive rights and respecting women.",Spanish
Natalie Palamides: Nate - A One Man Show ,Movie,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/nataliepalamidesnateaonemanshow.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nataliepalamidesnateaonemanshow.jpeg,TV-MA,SuperHD,Natalie Palamides,Phil Burgers,Comedy,,59 mins,81264694,2020-12-01,"Tough talk takes a soft turn as Nate, played by comedian Natalie Palamides, explores humor, heartbreak, sexuality and consent -- with a live audience.",English
Nate Bargatze: The Greatest Average American ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/natebargatzethegreatestaverageamerican.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/natebargatzethegreatestaverageamerican.jpeg,TV-G,SuperHD,Nate Bargatze,Troy Miller,"Stand-up, Comedy",,60 mins,81248586,2021-03-18,"Nate Bargatze touches on Zoom comedy shows, losing his phone, hotel breakfast fails, animal caddies, new math and much more in this special.",English
Nate Bargatze: The Tennessee Kid,Movie,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABd0mrWGuon3zBFhOvqnByY09b-tYZ8k4ctN14HEIOVNYLjCLAkyKYG0Slo0uQsLcLlMZutxEuqDrwMMJeoCLMqoJqIHu5sZuTQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABd0mrWGuon3zBFhOvqnByY09b-tYZ8k4ctN14HEIOVNYLjCLAkyKYG0Slo0uQsLcLlMZutxEuqDrwMMJeoCLMqoJqIHu5sZuTQ.jpg,TV-PG,SuperHD,Nate Bargatze,Ryan Polito,,7.5/10,60 minutes,81002880,2019-03-26,"Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.",English
Nathicharami,Movie,2018,https://occ-0-1490-1489.1.nflxso.net/art/67cdf/91807ef59bc9118f26f36b3470e5142ae5c67cdf.jpg,https://occ-0-1490-1489.1.nflxso.net/art/67cdf/91807ef59bc9118f26f36b3470e5142ae5c67cdf.jpg,TV-MA,SuperHD,"Sruthi Hariharan, Sanchari Vijay, Sharanya, Balaji Manohar",Mansore,,7.0/10,113 minutes,81057249,2019-01-28,"Reeling from the loss of her husband, a widow struggles to fulfill her physical and emotional desires despite social taboos around female sexuality.",Kannada 
National Lampoon's European Vacation ,Movie,1985,https://www.whats-on-netflix.com/wp-content/uploads/covers/nationallampoonseuropeanvacation.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nationallampoonseuropeanvacation.jpeg,PG-13,,"Chevy Chase, Beverly D\'Angelo, Dana Hill",Amy Heckerling,"Adventure, Comedy",,93 mins,60022298,2022-10-01,"The Griswolds heads for Europe, and it's the usual comedy of errors as bumbling dad Clark attempts to herd his family through a foreign land.",English
National Lampoon's Vacation ,Movie,1983,https://www.whats-on-netflix.com/wp-content/uploads/covers/nationallampoonsvacation.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nationallampoonsvacation.jpeg,R,,"Chevy Chase, Beverly D\'Angelo, Imogene Coca",Harold Ramis,"Adventure, Comedy",,98 min,793679,2022-10-01,"The wacky Griswold clan goes on an ill-fated cross-country odyssey, hell-bent on going to their favorite theme park, Walley World.",English
Natural Born Killers ,Movie,1994,https://www.whats-on-netflix.com/wp-content/uploads/covers/naturalbornkillers.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/naturalbornkillers.jpeg,R,,"Woody Harrelson, Juliette Lewis, Tom Sizemore",Oliver Stone,"Action, Crime, Drama",,119 min,80017373,2022-07-01,Mickey and Mallory Knox embark on an interstate killing spree that triggers a violent pursuit and garners high ratings for a tabloid TV star.,English
Nayattu ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/nayattu.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nayattu.jpeg,TV-MA,,"Kunchacko Boban, Joju George, Nimisha Sajayan, Jaffer Idukki",Martin Prakkat,Thriller,,124 min,81457107,2021-05-08,Three police officers become pawns for unscrupulous lawmakers when they are framed in an incident amid political elections and must flee to evade arrest.,Malayalam
Neal Brennan: 3 Mics,Movie,2017,https://occ-0-116-114.1.nflxso.net/art/ff0eb/265af7e3f092eddba8e480f8574e1c53751ff0eb.jpg,https://occ-0-116-114.1.nflxso.net/art/ff0eb/265af7e3f092eddba8e480f8574e1c53751ff0eb.jpg,TV-MA,SuperHD,Neal Brennan,Neal Brennan,,7.9/10,65 minutes,80117452,2017-01-17,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",English
Neal Brennan: Blocks ,Movie,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/nealbrennanblocks.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nealbrennanblocks.jpeg,TV-MA,,Neal Brennan,Derek DelGaudio,"Documentary, Comedy",,62 mins,81036234,2022-11-08,"From the weird relationship humans have with dogs to how dating a model is like owning a dune buggy, Neal Brennan muses on his life in this stand-up special.",English
Nee Enge En Anbe (Anaamika) ,Movie,2014,https://www.whats-on-netflix.com/wp-content/uploads/covers/neeengeenanbeanaamika.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/neeengeenanbeanaamika.jpeg,TV-14,SuperHD,"Nayanthara, Vaibhav Reddy, Pasupathy, Harshvardhan Rane",Sekhar Kammula,Thriller,,145 min,81281418,2020-09-17,"As a woman scours Hyderabad for her missing husband, she becomes entangled in a conspiracy that suggests there's more to the mystery than meets the eye.",Tamil
Neevevaro,Movie,2018,https://occ-0-1723-1722.1.nflxso.net/art/eb09f/1a12102fafc8d9d7b0f6900ed3e1ae60c8beb09f.jpg,https://occ-0-1723-1722.1.nflxso.net/art/eb09f/1a12102fafc8d9d7b0f6900ed3e1ae60c8beb09f.jpg,TV-14,SuperHD,"Aadhi, Taapsee Pannu, Ritika Singh, Vennela Kishore",Hari Nath,,6.9/10,131 minutes,81045069,2019-02-15,"When a blind chef’s girlfriend goes missing, his unnerving search for her leads him to find there's more to her disappearance than what meets the eye.",Telugu
Nenjamundu Nermaiyundu Odu Raja ,Movie,2019,https://www.whats-on-netflix.com/wp-content/uploads/covers/nenjamundunermaiyunduoduraja.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/nenjamundunermaiyunduoduraja.jpeg,TV-14,,"Rio Raj, Shirin Kanchwala, R.J. Vignesh",Karthik Venugopalan,"Comedy, Drama",,128 min,81464600,2021-11-17,"Offered a large sum of money to complete three challenging tasks, two carefree content creators are in for an entertaining -- and eye-opening -- journey.",Tamil
Never Back Down: Revolt ,Movie,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/neverbackdownrevolt.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/neverbackdownrevolt.jpeg,R,,"James Faulkner, Lee Charles, Michael Bisping",Kellie Madison,"Action, Crime, Drama",,89 min,81505379,2022-03-03,"After getting kidnapped and forced to compete in a series of illegal fights, a young woman must battle her way out of trouble to reclaim her freedom.",English
Never Stop Dreaming: The Life and Legacy of Shimon Peres ,Movie,2018,https://www.whats-on-netflix.com/wp-content/uploads/covers/neverstopdreamingthelifeandlegacyofshimonperes.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/neverstopdreamingthelifeandlegacyofshimonperes.jpeg,TV-14,,"George W. Bush, George Clooney, Barack Obama",Richard Trank,Documentary,,129 min,81179064,2022-07-13,"In politics, most pursue power. He pursued peace. Shimon Peres's influence and integrity were instrumental in the founding and preservation of Israel.",English
