title,type,titlereleased,image_landscape,image_portrait,rating,quality,actors,director,category,imdb,runtime,netflixid,date_released,description,language
Booba,TV,2014,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUjpzB9L72CfUdgo_hNifI-zvoEcQXpiooVEMn10GAZxiwimz7gUMOgjDciNsWMP6YI3JNF8NYYk9qNaLw_CiHL6deeJ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUjpzB9L72CfUdgo_hNifI-zvoEcQXpiooVEMn10GAZxiwimz7gUMOgjDciNsWMP6YI3JNF8NYYk9qNaLw_CiHL6deeJ.jpg,TV-Y7,SuperHD,"Roman Karev, Elena Kareva",,,7.1/10,,81011059,2018-07-01,"The world is a mystery to little Booba. But he approaches the curiosities around him with wonder, finding adventure in his everyday surroundings.",English
Booba: Food Puzzle ,TV,2020–,https://www.whats-on-netflix.com/wp-content/uploads/covers/boobafoodpuzzle.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/boobafoodpuzzle.jpeg,TV-Y,,"Artem Kretov, Elena Solovieva, Roman Karev, Elena Kareva",N/A,"Animation, Comedy, Family",,N/A,81397020,2021-05-16,"Curious Booba is now a chef! With friends Loola and Spike, he creates tasty treats with delightful designs using fruits, vegetables and other food.",English
Bookmarks ,TV,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/bookmarks.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/bookmarks.jpeg,TV-G,SuperHD,Marley Dias,,"Kids, Stories, BLM",,,81303906,2020-09-01,"Celebrity readers share children's books by Black authors to spark kid-friendly conversations about empathy, equality, self-love and antiracism.",English
Borderliner,TV,2017,https://occ-0-116-114.1.nflxso.net/art/50f53/bd52eefd1a2a7bd2c447f28ca3f0407388f50f53.jpg,https://occ-0-116-114.1.nflxso.net/art/50f53/bd52eefd1a2a7bd2c447f28ca3f0407388f50f53.jpg,TV-MA,SuperHD,"Tobias Santelmann, Ellen Dorrit Petersen, Benjamin Helstad, Frode Winther",,,6.8/10,,80174617,2018-03-06,"To protect his family, a police detective covers up a murder case. But when his partner suspects foul play, he is trapped in a dangerous game on duty.",Norwegian 
Bordertown,TV,2016,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZfoA45gbm6U6D5mvOBzXbMz8PVRoh8NFEa8oapiJdfgyaHiNqE1tjwLs6kG0UzBrvJhSVzFm_TKLQ-OuVGdRAcVc-z7-_aBfiWARhla9g46WkniU455-bQhcQK-PG7__IbtxO2YAMLFixeJ2RN27nkeDRDg-d4.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZfoA45gbm6U6D5mvOBzXbMz8PVRoh8NFEa8oapiJdfgyaHiNqE1tjwLs6kG0UzBrvJhSVzFm_TKLQ-OuVGdRAcVc-z7-_aBfiWARhla9g46WkniU455-bQhcQK-PG7__IbtxO2YAMLFixeJ2RN27nkeDRDg-d4.jpg,TV-MA,SuperHD,"Ville Virtanen, Matleena Kuusniemi, Anu Sinisalo, Lenita Susi",,,7.6/10,,80145143,2017-03-31,A gifted detective takes a job in a small town so he can spend more time with his family. But he's soon drawn into a web of disturbing murder cases.,Finnish
Borgen,TV,2010–2013,https://www.whats-on-netflix.com/wp-content/uploads/covers/borgen.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/borgen.jpeg,TV-14,SuperHD,"Sidse Babett Knudsen, Birgitte Hjort Sørensen, Emil Poulsen, Freja Riemann",N/A,Drama,,58 min,70302482,2020-09-01,A shocking turn of events puts Birgitte Nyborg in the Danish prime minister's seat as her country's first female leader in this landmark drama.,Danish
Borgen - Power & Glory ,TV,2010–2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/borgenpowerglory.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/borgenpowerglory.jpeg,TV-14,,"Sidse Babett Knudsen, Birgitte Hjort Sørensen, Mikkel Boe Følsgaard, Simon Bennebjerg, Magnus Millang, Özlem Saglanmak ",N/A,Drama,,58 min,81282868,2022-06-02,Foreign Minister Birgitte Nyborg finds her career in jeopardy when a dispute over oil in Greenland threatens to become an international crisis.,Danish
Borges,TV,2018,https://occ-0-114-116.1.nflxso.net/art/9688e/279c065e85f6ffce6f7072dc4e4c1d366aa9688e.jpg,https://occ-0-114-116.1.nflxso.net/art/9688e/279c065e85f6ffce6f7072dc4e4c1d366aa9688e.jpg,TV-MA,SuperHD,"Thati Lopes, Antonio Tabet, Karina Ramil, Rafael Portugal",,,6.1/10,25 minutes,80996455,2018-06-14,"Left deeply in debt after their boss flees the country, four import company employees start producing online video content to keep themselves afloat.",Portuguese
Boss & Me ,TV,2014,https://www.whats-on-netflix.com/wp-content/uploads/covers/bossme.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/bossme.jpeg,TV-PG,,"Hans Zhang, Zanilia Zhao, Youming Huang",N/A,Romance,,45 min,81556822,2022-01-05,"The president of a large company and the woman he hired to be a blood donor for his sister fall in love, but his childhood crush looms in the background.",Chinese
Bottersnikes & Gumbles,TV,2016,https://occ-0-114-116.1.nflxso.net/art/c8ea5/0f625d8d4d6b52cc1adac4759c13a4d5d28c8ea5.jpg,https://occ-0-114-116.1.nflxso.net/art/c8ea5/0f625d8d4d6b52cc1adac4759c13a4d5d28c8ea5.jpg,TV-Y7,SuperHD,"Jason Callender, Kathryn Drysdale, Akiya Henry, Jeff Rawle",,,5.1/10,,80022276,2016-08-19,The fun-loving Gumbles bounce and play while staying away from the foul-smelling Bottersnikes who live in a nearby junkyard.,English
Bountiful Blessings,TV,2011,https://occ-0-114-116.1.nflxso.net/art/f16ef/cb91168eb10caec53d6c004902a010aad37f16ef.jpg,https://occ-0-114-116.1.nflxso.net/art/f16ef/cb91168eb10caec53d6c004902a010aad37f16ef.jpg,TV-14,SuperHD,"Jessica Hsuan, Tay Ping Hui, Thomas Ong, Jeffrey Xu",,,,,80157177,2017-08-01,"A former mortal who is now the Kitchen God cooks up celestial turmoil when he impregnates and opens a restaurant with his beloved, reincarnated wife.",Mandarin
Brainchild,TV,2018,https://occ-0-1722-1723.1.nflxso.net/art/1c628/f048a1b957452a193abdf608f652f3b75561c628.jpg,https://occ-0-1722-1723.1.nflxso.net/art/1c628/f048a1b957452a193abdf608f652f3b75561c628.jpg,TV-G,SuperHD,"Sahana Srinivasan, Alie Ward, Ben Seidman",,,7.9/10,,80215086,2018-11-02,"From germs and emotions to social media and more, it's the science of your world explained in a way that's refreshingly relatable.",English
Brand New Cherry Flavor ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/brandnewcherryflavor.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/brandnewcherryflavor.jpeg,TV-MA,,"Rosa Salazar, Mark Acheson, Daniel Doheny",N/A,"Drama, Horror, Mystery",,N/A,80233374,2021-08-13,"A filmmaker heads to Hollywood in the early '90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge -- and kittens.",English
Brave Animated Series ,TV,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/braveanimatedseries.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/braveanimatedseries.jpeg,TV-MA,,"Tseng Yun-fan, Kao Yun-shuo, Chiang Ching-yen, Meng Ching-fu, Huang Bai-wei, Ma Kuo-yao",,"Comedy, Animation",,26 mins,81471856,2021-09-01,A group of superheroes sets out to rid the world of evil -- only to realize they may not be standing on the side of justice. Based on a popular comic.,Mandarin 
Bread Barbershop ,TV,,https://www.whats-on-netflix.com/wp-content/uploads/covers/breadbarbershop.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/breadbarbershop.jpeg,TV-Y,SuperHD,"Um Sang-hyun, Park Yoon-hee, Kang Shi-hyun, Hong Bum-ki, Kim Hyun-wook, Lee In-suk",,"Kids, Animated, Comedy",,,81288010,2020-08-15,"In a town filled with food, Bread is a master cake decorator who gives life-changing makeovers that will put any customer in an amazing mood.",English
BREAK IT ALL: The History of Rock in Latin America ,TV,2020,https://www.whats-on-netflix.com/wp-content/uploads/covers/breakitallthehistoryofrockinlatinamerica.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/breakitallthehistoryofrockinlatinamerica.jpeg,TV-MA,SuperHD,N/A,Picky Talarico,"Documentary, Biography, Music",,45 mins,81006953,2020-12-16,"Soda Stereo, Café Tacvba, Aterciopelados and others figure in this 50-year history of Latin American rock through dictatorships, disasters and dissent.",Spanish
"Breakfast, Lunch & Dinner",TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQvsCwXaol-MnzjO0E0qR4Rgy50MZwQ2PWMXK2aR84OjbcKUClJxczlNB1F_1bacMHsbNaCyz2R4OfdVqJ5TgHtu2Sym7_8OIUrUNcb1EIlaASeQ9u-jsQAEZWeW3g.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQvsCwXaol-MnzjO0E0qR4Rgy50MZwQ2PWMXK2aR84OjbcKUClJxczlNB1F_1bacMHsbNaCyz2R4OfdVqJ5TgHtu2Sym7_8OIUrUNcb1EIlaASeQ9u-jsQAEZWeW3g.jpg,TV-MA,SuperHD,"David Chang, Seth Rogen, Chrissy Teigen, Lena Waithe",,,6.7/10,,81038022,2019-10-23,"Chef David Chang takes his insatiable curiosity about food, culture and identity on the road, in the convivial company of fun-loving celebrity guests.",English
Breaking Bad,TV,2008,https://occ-0-114-116.1.nflxso.net/art/f18a5/c1842361e7db92cdd77b9c03f770202aac0f18a5.jpg,https://occ-0-114-116.1.nflxso.net/art/f18a5/c1842361e7db92cdd77b9c03f770202aac0f18a5.jpg,TV-MA,SuperHD,"Bryan Cranston, Aaron Paul, Anna Gunn, Dean Norris",,,9.5/10,,70143836,2011-09-01,A high school chemistry teacher dying of cancer teams with a former student to secure his family's future by manufacturing and selling crystal meth.,English
Breakout,TV,2010,https://occ-0-114-116.1.nflxso.net/art/87236/db0ad2bef1c1e09d02abe369fa01550de9187236.jpg,https://occ-0-114-116.1.nflxso.net/art/87236/db0ad2bef1c1e09d02abe369fa01550de9187236.jpg,TV-14,SuperHD,"Jeanette Aw, Elvin Ng, Zhou Ying, Christopher Lee",,,,,80156992,2017-07-01,"After losing her family in a suspicious car crash, a woman awakens from a 13-year coma determined to expose the truth about the long-ago tragedy.",Mandarin
Brews Brothers,TV,2020,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTBF-s8r0CSVLYcARU8yf98GTnGdDvCxQzEMQKBfZuC5Z9Qhe1PaWlq5BjS9bAG9cQDFJ3wApO_pbkz0V95PAGB7DLAeYC3aGUX4ME40ucS55ZJUfr6vQlK55GcHMA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTBF-s8r0CSVLYcARU8yf98GTnGdDvCxQzEMQKBfZuC5Z9Qhe1PaWlq5BjS9bAG9cQDFJ3wApO_pbkz0V95PAGB7DLAeYC3aGUX4ME40ucS55ZJUfr6vQlK55GcHMA.jpg,TV-MA,SuperHD,"Alan Aisenberg, Mike Castle, Carmen Flood, Marques Ray",,,4.8/10,,81019632,2020-04-10,"Two rival brothers must work together to keep their brewery in business, but shenanigans keep foaming up their company with chaos.",English
Bridgerton ,TV,2020–,https://www.whats-on-netflix.com/wp-content/uploads/covers/bridgerton.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/bridgerton.jpeg,TV-MA,SuperHD,"Adjoa Andoh, Julie Andrews, Jonathan Bailey, Ruby Barker",N/A,"Drama, Romance",,60 min,80232398,2020-12-25,The eight close-knit siblings of the Bridgerton family look for love and happiness in London high society. Inspired by Julia Quinn's bestselling novels.,English
Bright: The Music Videos,TV,2017,https://occ-0-116-114.1.nflxso.net/art/62663/0fc928f5e2ae2a79759b25e6410b64ccbe362663.jpg,https://occ-0-116-114.1.nflxso.net/art/62663/0fc928f5e2ae2a79759b25e6410b64ccbe362663.jpg,TV-MA,SuperHD,"Bastille, Machine Gun Kelly, Bebe Rexha, X Ambassadors",David Ayer,,,,80225915,2017-11-23,"Explore the hit songs from the Will Smith film ""Bright"" in these music videos from Machine Gun Kelly, Bastille, Logic, Migos and friends.",English
Broadchurch,TV,2013,https://occ-0-114-116.1.nflxso.net/art/b9d56/215422332ae6327920148eb3bbce55c9523b9d56.jpg,https://occ-0-114-116.1.nflxso.net/art/b9d56/215422332ae6327920148eb3bbce55c9523b9d56.jpg,TV-MA,SuperHD,"David Tennant, Olivia Colman, Andrew Buchan, Jodie Whittaker",,,8.4/10,,70302484,2014-12-12,"After a young boy is murdered in the small seaside town of Broadchurch, local detectives Ellie Miller and Alec Hardy are assigned the mysterious case.",English
Broken,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXKStsqlIpBa-ETlKiI8kX70cptmZfUVjBBCknVlzkgOTPBSr3pcEqhzPJJNd6AXFL9XzcyxjLj53qdIIWCq-c7mx90fghzQsx-09dZYOI0a7mJXM1k6eSNOjeguPw.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXKStsqlIpBa-ETlKiI8kX70cptmZfUVjBBCknVlzkgOTPBSr3pcEqhzPJJNd6AXFL9XzcyxjLj53qdIIWCq-c7mx90fghzQsx-09dZYOI0a7mJXM1k6eSNOjeguPw.jpg,TV-14,SuperHD,,,,6.8/10,,81002391,2019-11-27,This investigative docuseries shows how negligence and deceit in the production and marketing of popular consumer items can result in dire outcomes.,English
Brotherhood,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWlJQ4rdpral3QS6no0pjb16GYpbX-o85yb99KLZXGVHpGu49zF8f-S1rZBLU7zg_d0Nd5dZ7jrFloT93Jk5fE8l-4GSF7V6tkdwZ05YjD4HxHccLTW0S6GsMfy9OQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWlJQ4rdpral3QS6no0pjb16GYpbX-o85yb99KLZXGVHpGu49zF8f-S1rZBLU7zg_d0Nd5dZ7jrFloT93Jk5fE8l-4GSF7V6tkdwZ05YjD4HxHccLTW0S6GsMfy9OQ.jpg,TV-MA,SuperHD,"Naruna Costa, Seu Jorge, Hermila Guedes, Lee Taylor",,,7.6/10,,80221210,2019-10-25,"An honest lawyer reaches a moral crossroads after the cops force her to inform on her incarcerated brother, the leader of a rising criminal faction.",Portuguese
Buddi,TV,2020,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfunyuOxFabIOd1kGYAmnKnHInn_Y0NX9-gAri5Fx230WEhQK6eMBungo2WPVIE1FV7SWwhPZs6DJVadANMcGVfU_i0M2V7WrrvP495xDSli9IKIUrYw5NQRQN_9bw.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfunyuOxFabIOd1kGYAmnKnHInn_Y0NX9-gAri5Fx230WEhQK6eMBungo2WPVIE1FV7SWwhPZs6DJVadANMcGVfU_i0M2V7WrrvP495xDSli9IKIUrYw5NQRQN_9bw.jpg,TV-Y,SuperHD,"Greta Jameson, Ralf Jameson, Clementine Laikin, Felix Laikin",,,8.1/10,,80993590,2020-03-20,"The Buddis bounce, spin, glide — and giggle! — through their magical world, learning new things and sharing the joy of friendship.",English
Buddy Thunderstruck,TV,2017,https://occ-0-116-114.1.nflxso.net/art/128da/a4b818c74454657cbae833c690a2b80fcfe128da.jpg,https://occ-0-116-114.1.nflxso.net/art/128da/a4b818c74454657cbae833c690a2b80fcfe128da.jpg,TV-Y7,SuperHD,"Brian Atkinson, Ted Raimi, Harry Chaskin, Justin Michael",,,7.6/10,,80081170,2017-03-10,"Follow the outrageous, high-octane adventures of Buddy Thunderstruck, a truck-racing dog who brings guts and good times to the town of Greasepit.",English
Bulgasal: Immortal Souls ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/bulgasalimmortalsouls.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/bulgasalimmortalsouls.jpeg,TV-MA,,"Lee Jin-Wook, Nara, Joon Lee",N/A,"Fantasy, Thriller",,79 mins,81483462,2021-12-18,"Cursed since birth and exempt from death, a revenge-driven immortal sets out on a quest to reclaim his soul and end a 600-year-old vendetta.",Korean
Bullsh*t The Gameshow ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/bullshtthegameshow.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/bullshtthegameshow.jpeg,TV-14,,Howie Mandel,N/A,"Game-Show, Reality-TV",,39 mins,81326202,2022-04-27,"Contestants strive to correctly answer difficult trivia questions. And when they can't, they simply move on to plan B: lying through their teeth.",English
Bumping Mics with Jeff Ross & Dave Attell,TV,2018,https://occ-0-1722-1723.1.nflxso.net/art/4c99d/746cd13c2ff631407cf803b96a2a6a558c54c99d.jpg,https://occ-0-1722-1723.1.nflxso.net/art/4c99d/746cd13c2ff631407cf803b96a2a6a558c54c99d.jpg,TV-MA,SuperHD,"Jeff Ross, Dave Attell",,,7.7/10,,80216094,2018-11-27,"When Jeff Ross and Dave Attell take the stage, no one is safe. With the help of special guests, they're packing a lot of laughs into one epic weekend.",English
Bunk'd,TV,2015,https://occ-0-1722-1723.1.nflxso.net/art/f76f4/543598a46d1f48a5870d4575eb9f0040187f76f4.jpg,https://occ-0-1722-1723.1.nflxso.net/art/f76f4/543598a46d1f48a5870d4575eb9f0040187f76f4.jpg,TV-G,SuperHD,"Peyton List, Karan Brar, Skai Jackson, Miranda May",,,5.4/10,,80072207,2016-06-19,"The Ross siblings of Disney's hit series ""Jessie"" spend a summer full of fun and adventure at Maine's Camp Kikiwaka, where their parents first met.",English
Bureau of Magical Things ,TV,2018–,https://www.whats-on-netflix.com/wp-content/uploads/covers/bureauofmagicalthings.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/bureauofmagicalthings.jpeg,TV-G,,"Kimie Tsukakoshi, Elizabeth Cullen, Mia Milnes",N/A,"Fantasy, Mystery",,25 min,81335124,2021-07-01,"When a teen accidentally discovers an enchanted realm, she becomes the only one able to unite the human and magical worlds - and save both from evil.",English
Buried by the Bernards ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/buriedbythebernards.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/buriedbythebernards.jpeg,TV-14,SuperHD,N/A,N/A,Reality-TV,,24 mins,81117842,2021-02-12,"In this reality series, the bickering but big-hearted Bernards manage their budget-friendly funeral home while helping grieving families say farewell.",English
Burnt,TV,2015,https://occ-0-114-116.1.nflxso.net/art/5be63/94018f11687c5796b72237f71cbf54e4cb75be63.jpg,https://occ-0-114-116.1.nflxso.net/art/5be63/94018f11687c5796b72237f71cbf54e4cb75be63.jpg,TV-14,SuperHD,"Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio",John Wells,Dramas,6.4/10,100 minutes,80048561,2017-08-30,A chef who destroyed his career through recklessness and bad behavior comes to London to redeem himself and regain his former glory.,
Business Proposal ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/businessproposal.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/businessproposal.jpeg,TV-14,,"Ahn Hyo-Seop, Se-Jeong Kim, Min-Kyu Kim",N/A,"Comedy, Romance",,61 mins,81509440,2022-02-28,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO -- and makes a proposal.",Korean
Busted!,TV,2018,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABf0Gm-8vO-lZBuT7iKB2wxzY2AcxAWaUn7gSoOAcD1tbL2lVaAro_Ktpkmz48aV9hWdkphdrJ0Jbx3jJq9RLJBikZjmrxZ8FTGiXIyCiN9AeWPcK3HONtiBez9GGg7FiBFHveXutb0Tikyuw6M46f3eawR8e0Y0.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABf0Gm-8vO-lZBuT7iKB2wxzY2AcxAWaUn7gSoOAcD1tbL2lVaAro_Ktpkmz48aV9hWdkphdrJ0Jbx3jJq9RLJBikZjmrxZ8FTGiXIyCiN9AeWPcK3HONtiBez9GGg7FiBFHveXutb0Tikyuw6M46f3eawR8e0Y0.jpg,TV-14,SuperHD,"Yoo Jae-suk, Kim Jong-min, Lee Seung-gi, Park Min-young",,,7.5/10,,80209553,2018-05-04,"Tackling different mysteries in each episode of this game show, seven sleuths get closer to solving the biggest one of all: What happened to Project D?",English
Buy My House ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/buymyhouse.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/buymyhouse.jpeg,TV-G,,"Glenn Kelman, Danisha Danielle Wrighster, Brandon Copeland",N/A,Reality-TV,,35 mins,81074133,2022-09-02,"Homeowners from across the US pitch properties for sale to four experienced real estate investors, hoping to make a life-changing deal on the spot.",English
Buying Beverly Hills ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/buyingbeverlyhills.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/buyingbeverlyhills.jpeg,TV-MA,,"Mauricio Umansky, Ben Belack, Alexia Umansky",N/A,Reality-TV,,48 mins,80993568,2022-11-04,Mauricio Umansky's family-run firm The Agency represents some of the most lavish properties in Beverly Hills. But there's drama around every corner.,English
Byron Baes ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/byronbaes.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/byronbaes.jpeg,TV-MA,,N/A,N/A,Reality TV,,46 mins,81383117,2022-03-09,"Australian influencers flock to Byron Bay for its warm, beachy beauty and cool, creative vibe. Follow these friends as they negotiate life and love.",English
C Kkompany,TV,2008,https://art-s.nflximg.net/b2376/6fcf5bfa27d328a41a2508e8b53346f4663b2376.jpg,https://art-s.nflximg.net/b2376/6fcf5bfa27d328a41a2508e8b53346f4663b2376.jpg,TV-14,SuperHD,"Mithun Chakraborty, Tusshar Kapoor, Anupam Kher, Rajpal Yadav",Sachin Yardi,,5.4/10,126 minutes,70109249,2019-05-15,"Three broke friends pose as an underworld gang for extortion, but their plan takes on a life of its own when their phony company becomes famous.",Hindi
Cable Girls,TV,20172020,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQCB4IPV-GDNrDPVu_mvyxNridmHifAJQe9IyboQaOYkAcLW-gtIdgFrcMy-3hyEortv8NJyaMUXLcsPTnw9yPtTKMePhQQa8qGV7weaU5oN5dyMohMu8bBGBv_pC1pn8xhTN-qHLbipArbCsd1o3AAOTigXll0.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQCB4IPV-GDNrDPVu_mvyxNridmHifAJQe9IyboQaOYkAcLW-gtIdgFrcMy-3hyEortv8NJyaMUXLcsPTnw9yPtTKMePhQQa8qGV7weaU5oN5dyMohMu8bBGBv_pC1pn8xhTN-qHLbipArbCsd1o3AAOTigXll0.jpg,TV-14,SuperHD,"Blanca Suárez, Yon González, Ana Fernández, Nadia de Santiago",,Drama,7.7/10,50 min,80100929,2020-07-03,"In 1920s Madrid, four women at the National Telephone Company ring in revolution as they manage romance, friendship and the modern workplace.",Spanish
Café Minamdang ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/cafminamdang.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/cafminamdang.jpeg,TV-MA,,"Seo In-guk, Oh Yeon-seo, Kwak Si-yang, Kang Mi-na, Kwon Soo-hyun, Joung Man-sik",,"Thriller, Drama",,69 mins,81568217,2022-06-27,A suspicious business that offers the services of a purportedly all-knowing shaman catches the attention of a tenacious police inspector.,Korean
Cagaster of an Insect Cage,TV,2020,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbrY7ZoCeQ-cwWMenvqyMPTv_QBSapFH1xW14FhIqQoBevfmeBNCkJMPgrKJGsvhhhO9SWLWAkxL9qeMBRzAhJl6WhB8HRAXXz1oNa-QkrhANh_BEnL5T_Q0BYGdzw.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbrY7ZoCeQ-cwWMenvqyMPTv_QBSapFH1xW14FhIqQoBevfmeBNCkJMPgrKJGsvhhhO9SWLWAkxL9qeMBRzAhJl6WhB8HRAXXz1oNa-QkrhANh_BEnL5T_Q0BYGdzw.jpg,TV-MA,SuperHD,"Yoshimasa Hosoya, Kana Hanazawa, Natsuki Hanae, Takahiro Sakurai",,,6.1/10,,80224581,2020-02-06,"Thirty years after a disease that turns the infected into carnivorous insects emerged, a young exterminator and a teenage girl search for her mother.",Japanese
Cairo Class,TV,2019,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdkZH4tpO8e2fhqruUtH8iOTsbKuyPEXnd0A2v8MGiwWt_86x_ShyM_GuS4RnX0tZw55MKvGI_lMEkyAIqQi9fOpzjSY.jpg?r=94d,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdkZH4tpO8e2fhqruUtH8iOTsbKuyPEXnd0A2v8MGiwWt_86x_ShyM_GuS4RnX0tZw55MKvGI_lMEkyAIqQi9fOpzjSY.jpg?r=94d,TV-14,SuperHD,"Bashar al-Shatti, Fatima Al Safi, Hamad Ashkanani, Nour Alghandour",,,,,81252169,2020-03-31,"A group of women leaves Kuwait to attend university in Cairo, embarking on personal journeys filled with romance and self-discovery.",Arabic
